module	genome_name	db_name	stepwise_module_completeness	stepwise_module_is_complete	step_id	step	step_completeness	step_copy_number
M00912	KMM289	KMM289	0.375	False	7	(K01916,K01950)	1	1
M00119	KMM289	KMM289	0.8	True	0	K00826	1	1
M00119	KMM289	KMM289	0.8	True	1	K00606	1	1
M00119	KMM289	KMM289	0.8	True	2	K00077	1	1
M00119	KMM289	KMM289	0.8	True	3	K01579	0	0
M00119	KMM289	KMM289	0.8	True	4	(K01918,K13799)	1	1
M00913	KMM289	KMM289	0.6	False	0	K00606	1	1
M00913	KMM289	KMM289	0.6	False	1	K00077	1	1
M00913	KMM289	KMM289	0.6	False	2	K13367	0	0
M00913	KMM289	KMM289	0.6	False	3	K00128	0	0
M00913	KMM289	KMM289	0.6	False	4	K01918	1	1
M00120	KMM289	KMM289	1.0	True	0	(K00867,K03525,K01947,K09680)	1	1
M00120	KMM289	KMM289	1.0	True	1	((K01922,K21977) K01598,K13038)	1	1
M00120	KMM289	KMM289	1.0	True	2	(K02318,(K00954,K02201) K00859)	1	1
M00914	KMM289	KMM289	0.42857142857142855	False	0	K00606	1	1
M00914	KMM289	KMM289	0.42857142857142855	False	1	K00077	1	1
M00914	KMM289	KMM289	0.42857142857142855	False	2	K06982	0	0
M00914	KMM289	KMM289	0.42857142857142855	False	3	K09722	0	0
M00914	KMM289	KMM289	0.42857142857142855	False	4	K13038	1	1
M00914	KMM289	KMM289	0.42857142857142855	False	5	K02201	0	0
M00914	KMM289	KMM289	0.42857142857142855	False	6	K09735	0	0
M00572	KMM289	KMM289	0.8333333333333334	True	0	K02169	1	1
M00572	KMM289	KMM289	0.8333333333333334	True	1	(K00647,K09458)	1	3
M00572	KMM289	KMM289	0.8333333333333334	True	2	K00059	1	3
M00572	KMM289	KMM289	0.8333333333333334	True	3	K02372	1	1
M00572	KMM289	KMM289	0.8333333333333334	True	4	K00208	0	0
M00572	KMM289	KMM289	0.8333333333333334	True	5	(K02170,K09789,K19560,K19561)	1	1
M00123	KMM289	KMM289	1.0	True	0	K00652	1	1
M00123	KMM289	KMM289	1.0	True	1	((K00833,K19563) K01935,K19562)	1	1
M00123	KMM289	KMM289	1.0	True	2	K01012	1	1
M00950	KMM289	KMM289	0.75	True	0	K00652	1	1
M00950	KMM289	KMM289	0.75	True	1	K25570	0	0
M00950	KMM289	KMM289	0.75	True	2	K01935	1	1
M00950	KMM289	KMM289	0.75	True	3	K01012	1	1
M00573	KMM289	KMM289	0.6	False	0	K16593	0	0
M00573	KMM289	KMM289	0.6	False	1	K00652	1	1
M00573	KMM289	KMM289	0.6	False	2	K19563	0	0
M00573	KMM289	KMM289	0.6	False	3	K01935	1	1
M00573	KMM289	KMM289	0.6	False	4	K01012	1	1
M00577	KMM289	KMM289	0.8	True	0	K01906	0	0
M00577	KMM289	KMM289	0.8	True	1	K00652	1	1
M00577	KMM289	KMM289	0.8	True	2	(K00833,K19563)	1	1
M00577	KMM289	KMM289	0.8	True	3	K01935	1	1
M00577	KMM289	KMM289	0.8	True	4	K01012	1	1
M00881	KMM289	KMM289	1.0	True	0	K03801	1	1
M00881	KMM289	KMM289	1.0	True	1	K03644	1	1
M00882	KMM289	KMM289	0.5	False	0	K23735	0	0
M00882	KMM289	KMM289	0.5	False	1	K03644	1	1
M00883	KMM289	KMM289	0.6666666666666666	False	0	(K23735,K23734)	0	0
M00883	KMM289	KMM289	0.6666666666666666	False	1	K03644	1	1
M00883	KMM289	KMM289	0.6666666666666666	False	2	(K10105,K16869)	1	1
M00884	KMM289	KMM289	0.5	False	0	K23750	0	0
M00884	KMM289	KMM289	0.5	False	1	K03644	1	1
M00126	KMM289	KMM289	1.0	True	0	(K01495,K09007,K22391)	1	1
M00126	KMM289	KMM289	1.0	True	1	(K01077,K01113,(K08310,K19965))	1	3
M00126	KMM289	KMM289	1.0	True	2	((K13939,(K13940,K01633 K00950) K00796),(K01633 K13941))	1	1
M00126	KMM289	KMM289	1.0	True	3	(K11754,K20457)	1	1
M00126	KMM289	KMM289	1.0	True	4	(K00287,K13998)	1	1
M00840	KMM289	KMM289	0.42857142857142855	False	0	K14652	1	1
M00840	KMM289	KMM289	0.42857142857142855	False	1	K22100	0	0
M00840	KMM289	KMM289	0.42857142857142855	False	2	--	0	0
M00840	KMM289	KMM289	0.42857142857142855	False	3	K01633	1	1
M00840	KMM289	KMM289	0.42857142857142855	False	4	K13941	0	0
M00840	KMM289	KMM289	0.42857142857142855	False	5	K22099	0	0
M00840	KMM289	KMM289	0.42857142857142855	False	6	K00287	1	1
M00841	KMM289	KMM289	0.4	False	0	K01495	1	1
M00841	KMM289	KMM289	0.4	False	1	K22101	0	0
M00841	KMM289	KMM289	0.4	False	2	K13941	0	0
M00841	KMM289	KMM289	0.4	False	3	K11754	1	1
M00841	KMM289	KMM289	0.4	False	4	K13998	0	0
M00842	KMM289	KMM289	0.6666666666666666	False	0	K01495	1	1
M00842	KMM289	KMM289	0.6666666666666666	False	1	K01737	1	1
M00842	KMM289	KMM289	0.6666666666666666	False	2	K00072	0	0
M00843	KMM289	KMM289	0.6666666666666666	False	0	K01495	1	1
M00843	KMM289	KMM289	0.6666666666666666	False	1	K01737	1	1
M00843	KMM289	KMM289	0.6666666666666666	False	2	K17745	0	0
M00880	KMM289	KMM289	1.0	True	0	((K03639 K03637),K20967)	1	1
M00880	KMM289	KMM289	1.0	True	1	(K03635,K21142)	1	1
M00880	KMM289	KMM289	1.0	True	2	(((K03831,K03638) K03750),K15376)	1	2
M00988	KMM289	KMM289	1.0	True	0	(K01495,K09007,K22391)	1	1
M00988	KMM289	KMM289	1.0	True	1	K01737	1	1
M00988	KMM289	KMM289	1.0	True	2	K10026	1	1
M00988	KMM289	KMM289	1.0	True	3	K06920	1	1
M00988	KMM289	KMM289	1.0	True	4	(K06879,K09457)	1	1
M00140	KMM289	KMM289	1.0	True	0	K00600	1	1
M00140	KMM289	KMM289	1.0	True	1	(K01491,(K00300 K01500))	1	1
M00140	KMM289	KMM289	1.0	True	2	K01938	1	1
M00141	KMM289	KMM289	0.5	False	0	K00600	1	1
M00141	KMM289	KMM289	0.5	False	1	(K00288,(K13403 K13402))	0	0
M00846	KMM289	KMM289	1.0	True	0	K02492	1	1
M00846	KMM289	KMM289	1.0	True	1	K01845	1	1
M00846	KMM289	KMM289	1.0	True	2	K01698	1	1
M00846	KMM289	KMM289	1.0	True	3	K01749	1	1
M00846	KMM289	KMM289	1.0	True	4	(K01719,K13542,K13543)	1	1
M00846	KMM289	KMM289	1.0	True	5	(K02302,(K00589,K02303,K02496,K13542,K13543)+(K02304,(K24866+K03794)))	1	0
M00868	KMM289	KMM289	0.75	True	0	K00643	0	0
M00868	KMM289	KMM289	0.75	True	1	K01698	1	1
M00868	KMM289	KMM289	0.75	True	2	K01749	1	1
M00868	KMM289	KMM289	0.75	True	3	K01719	1	1
M00868	KMM289	KMM289	0.75	True	4	K01599	1	1
M00868	KMM289	KMM289	0.75	True	5	K00228	1	1
M00868	KMM289	KMM289	0.75	True	6	K00231	0	0
M00868	KMM289	KMM289	0.75	True	7	K01772	1	1
M00121	KMM289	KMM289	1.0	True	0	K01885	1	1
M00121	KMM289	KMM289	1.0	True	1	K02492	1	1
M00121	KMM289	KMM289	1.0	True	2	K01845	1	1
M00121	KMM289	KMM289	1.0	True	3	K01698	1	1
M00121	KMM289	KMM289	1.0	True	4	K01749	1	1
M00121	KMM289	KMM289	1.0	True	5	(K01719,K13542,K13543)	1	1
M00121	KMM289	KMM289	1.0	True	6	K01599	1	1
M00121	KMM289	KMM289	1.0	True	7	(K00228,K02495)	1	3
M00121	KMM289	KMM289	1.0	True	8	(K00230,K00231,K08973)	1	1
M00121	KMM289	KMM289	1.0	True	9	K01772	1	1
M00926	KMM289	KMM289	0.7777777777777778	True	0	K02492	1	1
M00926	KMM289	KMM289	0.7777777777777778	True	1	K01845	1	1
M00926	KMM289	KMM289	0.7777777777777778	True	2	K01698	1	1
M00926	KMM289	KMM289	0.7777777777777778	True	3	K01749	1	1
M00926	KMM289	KMM289	0.7777777777777778	True	4	(K01719,K13542)	1	1
M00926	KMM289	KMM289	0.7777777777777778	True	5	K01599	1	1
M00926	KMM289	KMM289	0.7777777777777778	True	6	K00231	0	0
M00926	KMM289	KMM289	0.7777777777777778	True	7	K01772	1	1
M00926	KMM289	KMM289	0.7777777777777778	True	8	K00435	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	0	(K02302,(K02303,K13542) (K02304,K24866))	1	0
M00924	KMM289	KMM289	0.09090909090909091	False	1	(K02190,K03795,K22011)	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	2	K03394	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	3	(K05934,K13541,K21479)	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	4	K05936	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	5	(K02189,K13541)	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	6	K02188	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	7	K05895	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	8	(K02191 K03399,K00595)	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	9	K06042	0	0
M00924	KMM289	KMM289	0.09090909090909091	False	10	K02224	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	0	(K02303,K13542)	1	3
M00925	KMM289	KMM289	0.09090909090909091	False	1	(K03394,K13540)	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	2	K02229	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	3	(K05934,K13540,K13541)	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	4	K05936	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	5	K02228	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	6	K05895	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	7	K00595	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	8	K06042	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	9	K02224	0	0
M00925	KMM289	KMM289	0.09090909090909091	False	10	K02230+K09882+K09883	0	0
M00122	KMM289	KMM289	0.2857142857142857	False	0	(K00798,K19221)	1	2
M00122	KMM289	KMM289	0.2857142857142857	False	1	K02232	0	0
M00122	KMM289	KMM289	0.2857142857142857	False	2	(K02225,K02227)	1	1
M00122	KMM289	KMM289	0.2857142857142857	False	3	K02231	0	0
M00122	KMM289	KMM289	0.2857142857142857	False	4	K00768	0	0
M00122	KMM289	KMM289	0.2857142857142857	False	5	(K02226,K22316)	0	0
M00122	KMM289	KMM289	0.2857142857142857	False	6	K02233	0	0
M00117	KMM289	KMM289	1.0	True	0	(K03181,K18240)	1	1
M00117	KMM289	KMM289	1.0	True	1	K03179	1	1
M00117	KMM289	KMM289	1.0	True	2	K03182+K03186	1	1
M00117	KMM289	KMM289	1.0	True	3	K18800	1	1
M00117	KMM289	KMM289	1.0	True	4	K00568	1	1
M00117	KMM289	KMM289	1.0	True	5	K03185	1	1
M00117	KMM289	KMM289	1.0	True	6	K03183	1	1
M00117	KMM289	KMM289	1.0	True	7	(K03184,K06134)	1	1
M00989	KMM289	KMM289	1.0	True	0	(K03181,K18240)	1	1
M00989	KMM289	KMM289	1.0	True	1	K03179	1	1
M00989	KMM289	KMM289	1.0	True	2	K03182+K03186	1	1
M00989	KMM289	KMM289	1.0	True	3	K24844+K24845+K24843	1	1
M00989	KMM289	KMM289	1.0	True	4	K00568	1	1
M00989	KMM289	KMM289	1.0	True	5	K03183	1	1
M00116	KMM289	KMM289	1.0	True	0	K02552	1	1
M00116	KMM289	KMM289	1.0	True	1	K02551	1	1
M00116	KMM289	KMM289	1.0	True	2	K08680	1	1
M00116	KMM289	KMM289	1.0	True	3	K02549	1	1
M00116	KMM289	KMM289	1.0	True	4	K01911	1	1
M00116	KMM289	KMM289	1.0	True	5	K01661	1	1
M00116	KMM289	KMM289	1.0	True	6	K19222	1	1
M00116	KMM289	KMM289	1.0	True	7	K02548	1	1
M00116	KMM289	KMM289	1.0	True	8	K03183	1	1
M00932	KMM289	KMM289	0.5714285714285714	False	0	(K02552 K02551 K08680 K02549,K14759)	1	1
M00932	KMM289	KMM289	0.5714285714285714	False	1	(K01911,K14760)	1	1
M00932	KMM289	KMM289	0.5714285714285714	False	2	K01661	1	1
M00932	KMM289	KMM289	0.5714285714285714	False	3	(K19222,K12073)	1	1
M00932	KMM289	KMM289	0.5714285714285714	False	4	K23094	0	0
M00932	KMM289	KMM289	0.5714285714285714	False	5	K17872	0	0
M00932	KMM289	KMM289	0.5714285714285714	False	6	K23095	0	0
M00095	KMM289	KMM289	0.2857142857142857	False	0	K00626	1	1
M00095	KMM289	KMM289	0.2857142857142857	False	1	K01641	0	0
M00095	KMM289	KMM289	0.2857142857142857	False	2	K00021	0	0
M00095	KMM289	KMM289	0.2857142857142857	False	3	K00869	0	0
M00095	KMM289	KMM289	0.2857142857142857	False	4	(K00938,K13273)	0	0
M00095	KMM289	KMM289	0.2857142857142857	False	5	K01597	0	0
M00095	KMM289	KMM289	0.2857142857142857	False	6	K01823	1	1
M00849	KMM289	KMM289	0.3333333333333333	False	0	K00626	1	1
M00849	KMM289	KMM289	0.3333333333333333	False	1	K01641	0	0
M00849	KMM289	KMM289	0.3333333333333333	False	2	(K00021,K00054)	0	0
M00849	KMM289	KMM289	0.3333333333333333	False	3	((K00869 (K17942,(K25517+K09128 K25518+K03186))),(K18689 K18690 K22813))	0	0
M00849	KMM289	KMM289	0.3333333333333333	False	4	K06981	0	0
M00849	KMM289	KMM289	0.3333333333333333	False	5	K01823	1	1
M00096	KMM289	KMM289	1.0	True	0	K01662	1	1
M00096	KMM289	KMM289	1.0	True	1	K00099	1	1
M00096	KMM289	KMM289	1.0	True	2	(K00991,K12506)	1	1
M00096	KMM289	KMM289	1.0	True	3	K00919	1	1
M00096	KMM289	KMM289	1.0	True	4	(K01770,K12506)	1	1
M00096	KMM289	KMM289	1.0	True	5	K03526	1	1
M00096	KMM289	KMM289	1.0	True	6	K03527	1	1
M00096	KMM289	KMM289	1.0	True	7	K01823	1	1
M00364	KMM289	KMM289	1.0	True	0	K01823	1	1
M00364	KMM289	KMM289	1.0	True	1	(K00795,K13789,K13787)	1	1
M00365	KMM289	KMM289	0.5	False	0	K01823	1	1
M00365	KMM289	KMM289	0.5	False	1	K13787	0	0
M00366	KMM289	KMM289	0.25	False	0	K01823	1	1
M00366	KMM289	KMM289	0.25	False	1	K14066	0	0
M00366	KMM289	KMM289	0.25	False	2	K00787	0	0
M00366	KMM289	KMM289	0.25	False	3	K13789	0	0
M00367	KMM289	KMM289	0.3333333333333333	False	0	K01823	1	1
M00367	KMM289	KMM289	0.3333333333333333	False	1	K00787	0	0
M00367	KMM289	KMM289	0.3333333333333333	False	2	K00804	0	0
M00961	KMM289	KMM289	0.25	False	0	K26037	0	0
M00961	KMM289	KMM289	0.25	False	1	K15777	1	1
M00961	KMM289	KMM289	0.25	False	2	(K15776,K15774)	0	0
M00961	KMM289	KMM289	0.25	False	3	K26038	0	0
M00953	KMM289	KMM289	0.2	False	0	K00789	1	1
M00953	KMM289	KMM289	0.2	False	1	K05953	0	0
M00953	KMM289	KMM289	0.2	False	2	K14271	0	0
M00953	KMM289	KMM289	0.2	False	3	K22374	0	0
M00953	KMM289	KMM289	0.2	False	4	K18054	0	0
M00848	KMM289	KMM289	0.0	False	0	K09460	0	0
M00848	KMM289	KMM289	0.0	False	1	K02078+K14245+K14246+K22798	0	0
M00848	KMM289	KMM289	0.0	False	2	K22799	0	0
M00848	KMM289	KMM289	0.0	False	3	K22800	0	0
M00848	KMM289	KMM289	0.0	False	4	K21272	0	0
M00848	KMM289	KMM289	0.0	False	5	K21271	0	0
M00848	KMM289	KMM289	0.0	False	6	K22801	0	0
M00848	KMM289	KMM289	0.0	False	7	K22802	0	0
M00835	KMM289	KMM289	0.14285714285714285	False	0	K13063	0	0
M00835	KMM289	KMM289	0.14285714285714285	False	1	K20261	0	0
M00835	KMM289	KMM289	0.14285714285714285	False	2	K06998	1	1
M00835	KMM289	KMM289	0.14285714285714285	False	3	K20260	0	0
M00835	KMM289	KMM289	0.14285714285714285	False	4	K20262	0	0
M00835	KMM289	KMM289	0.14285714285714285	False	5	K21103	0	0
M00835	KMM289	KMM289	0.14285714285714285	False	6	K20940	0	0
M00850	KMM289	KMM289	0.3333333333333333	False	0	(K10928+K10929)	0	0
M00850	KMM289	KMM289	0.3333333333333333	False	1	K10954	1	1
M00850	KMM289	KMM289	0.3333333333333333	False	2	K10952	1	1
M00850	KMM289	KMM289	0.3333333333333333	False	3	K10953	0	0
M00850	KMM289	KMM289	0.3333333333333333	False	4	K10948	0	0
M00850	KMM289	KMM289	0.3333333333333333	False	5	K11018	0	0
M00542	KMM289	KMM289	0.125	False	0	K03221+K03219+K03222+K03226+K03227+K03228+K03229+K03230+K03224+K03225	1	1
M00542	KMM289	KMM289	0.125	False	1	K12784	0	0
M00542	KMM289	KMM289	0.125	False	2	K12787	0	0
M00542	KMM289	KMM289	0.125	False	3	K12785	0	0
M00542	KMM289	KMM289	0.125	False	4	K12786	0	0
M00542	KMM289	KMM289	0.125	False	5	K12788	0	0
M00542	KMM289	KMM289	0.125	False	6	K16041	0	0
M00542	KMM289	KMM289	0.125	False	7	K16042	0	0
M00575	KMM289	KMM289	0.2	False	0	K22944	0	0
M00575	KMM289	KMM289	0.2	False	1	K11004	0	0
M00575	KMM289	KMM289	0.2	False	2	K07389	0	0
M00575	KMM289	KMM289	0.2	False	3	K11003	0	0
M00575	KMM289	KMM289	0.2	False	4	K12340	1	2
M00651	KMM289	KMM289	0.0	False	0	(K18345 K18344 K07260 K18346),(K18351 K18352 K18354 K18353)	0	0
M00651	KMM289	KMM289	0.0	False	1	(K18347 K15739 K08641)	0	0
M00704	KMM289	KMM289	0.5	False	0	K18906	0	0
M00704	KMM289	KMM289	0.5	False	1	K08168	1	1
M00726	KMM289	KMM289	0.3333333333333333	False	0	K19077	0	0
M00726	KMM289	KMM289	0.3333333333333333	False	1	K19078	0	0
M00726	KMM289	KMM289	0.3333333333333333	False	2	K14205	1	1
M00744	KMM289	KMM289	0.6666666666666666	False	0	K07637	1	2
M00744	KMM289	KMM289	0.6666666666666666	False	1	K07660	1	1
M00744	KMM289	KMM289	0.6666666666666666	False	2	K08477	0	0
M00718	KMM289	KMM289	0.5	False	0	K18131	0	0
M00718	KMM289	KMM289	0.5	False	1	K03585+K18138+K18139	1	1
M00642	KMM289	KMM289	0.5	False	0	K18301	1	1
M00642	KMM289	KMM289	0.5	False	1	K18302+K18303-K18139	0	0
M00643	KMM289	KMM289	0.0	False	0	K18129	0	0
M00643	KMM289	KMM289	0.0	False	1	K18094+K18095+K18139	0	0
M00769	KMM289	KMM289	0.3333333333333333	False	0	K18304	0	0
M00769	KMM289	KMM289	0.3333333333333333	False	1	K19591	1	1
M00769	KMM289	KMM289	0.3333333333333333	False	2	K19595+K19594+K19593	0	0
M00649	KMM289	KMM289	1.0	True	0	K18143	1	1
M00649	KMM289	KMM289	1.0	True	1	K18144	1	1
M00649	KMM289	KMM289	1.0	True	2	K18145+K18146-K18147	1	1
M00696	KMM289	KMM289	0.0	False	0	K18140	0	0
M00696	KMM289	KMM289	0.0	False	1	K18141+K18142+K12340	0	0
M00697	KMM289	KMM289	0.0	False	0	K07690	0	0
M00697	KMM289	KMM289	0.0	False	1	K18898+K18899+K12340	0	0
M00698	KMM289	KMM289	0.5	False	0	K18900	1	1
M00698	KMM289	KMM289	0.5	False	1	K18901+K18902+K18903	0	0
M00660	KMM289	KMM289	0.0	False	0	K03222+K03226+K03227+K03228+K03229+K03230+K03224+K03225+K03223+K18374+K18376	0	0
M00660	KMM289	KMM289	0.0	False	1	K18373	0	0
M00660	KMM289	KMM289	0.0	False	2	K18375	0	0
M00660	KMM289	KMM289	0.0	False	3	K18377	0	0
M00660	KMM289	KMM289	0.0	False	4	K18378	0	0
M00660	KMM289	KMM289	0.0	False	5	K18379	0	0
M00660	KMM289	KMM289	0.0	False	6	K18380	0	0
M00660	KMM289	KMM289	0.0	False	7	K18381	0	0
M00664	KMM289	KMM289	0.25	False	0	K14658	0	0
M00664	KMM289	KMM289	0.25	False	1	K14659	0	0
M00664	KMM289	KMM289	0.25	False	2	K14666	0	0
M00664	KMM289	KMM289	0.25	False	3	K14657	1	2
M00611	KMM289	KMM289	0.5	False	0	(M00161,M00163)	0	0
M00611	KMM289	KMM289	0.5	False	1	M00165	1	0
M00612	KMM289	KMM289	0.5	False	0	M00597	0	0
M00612	KMM289	KMM289	0.5	False	1	M00165	1	0
M00613	KMM289	KMM289	0.0	False	0	M00597	0	0
M00613	KMM289	KMM289	0.0	False	1	M00376	0	0
M00614	KMM289	KMM289	0.0	False	0	M00598	0	0
M00614	KMM289	KMM289	0.0	False	1	M00173	0	0
M00617	KMM289	KMM289	0.0	False	0	M00567,M00357,M00356,M00563	0	0
M00618	KMM289	KMM289	0.5	False	0	M00377	0	0
M00618	KMM289	KMM289	0.5	False	1	M00579	1	1
M00616	KMM289	KMM289	0.5	False	0	(K02048,K23163)+K02046+K02047+K02045	0	0
M00616	KMM289	KMM289	0.5	False	1	M00176	1	1
M00001	KMM358	KMM358	1.0	True	0	(K00844,K12407,K00845,K25026,K00886,K08074,K00918)	1	3
M00001	KMM358	KMM358	1.0	True	1	(K01810,K06859,K13810,K15916)	1	1
M00001	KMM358	KMM358	1.0	True	2	(K00850,K16370,K21071,K24182,K00918)	1	1
M00001	KMM358	KMM358	1.0	True	3	(K01623,K01624,K11645,K16305,K16306)	1	2
M00001	KMM358	KMM358	1.0	True	4	K01803	1	2
M00001	KMM358	KMM358	1.0	True	5	((K00134,K00150) K00927,K11389)	1	1
M00001	KMM358	KMM358	1.0	True	6	(K01834,K15633,K15634,K15635)	1	1
M00001	KMM358	KMM358	1.0	True	7	(K01689,K27394)	1	1
M00001	KMM358	KMM358	1.0	True	8	(K00873,K12406)	1	2
M00002	KMM358	KMM358	1.0	True	0	K01803	1	2
M00002	KMM358	KMM358	1.0	True	1	((K00134,K00150) K00927,K11389)	1	1
M00002	KMM358	KMM358	1.0	True	2	(K01834,K15633,K15634,K15635)	1	1
M00002	KMM358	KMM358	1.0	True	3	(K01689,K27394)	1	1
M00002	KMM358	KMM358	1.0	True	4	(K00873,K12406)	1	2
M00003	KMM358	KMM358	1.0	True	0	(K01596,K01610)	1	1
M00003	KMM358	KMM358	1.0	True	1	(K01689,K27394)	1	1
M00003	KMM358	KMM358	1.0	True	2	(K01834,K15633,K15634,K15635)	1	1
M00003	KMM358	KMM358	1.0	True	3	K00927	1	1
M00003	KMM358	KMM358	1.0	True	4	(K00134,K00150)	1	2
M00003	KMM358	KMM358	1.0	True	5	K01803	1	2
M00003	KMM358	KMM358	1.0	True	6	((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)	1	2
M00307	KMM358	KMM358	1.0	True	0	((K00163,K00161+K00162)+K00627+K00382-K13997),K00169+K00170+K00171+(K00172,K00189),K03737	1	4
M00009	KMM358	KMM358	0.875	True	0	(K01647,K05942,K01659)	1	2
M00009	KMM358	KMM358	0.875	True	1	(K01681,K27802,K01682)	1	1
M00009	KMM358	KMM358	0.875	True	2	(K00031,K00030)	1	2
M00009	KMM358	KMM358	0.875	True	3	((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176)	1	1
M00009	KMM358	KMM358	0.875	True	4	(K01902+K01903,K01899+K01900,K18118)	1	1
M00009	KMM358	KMM358	0.875	True	5	(K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247)	1	1
M00009	KMM358	KMM358	0.875	True	6	(K01676,K01679,K01677+K01678)	1	1
M00009	KMM358	KMM358	0.875	True	7	(K00026,K00025,K00024,K00116)	0	0
M00010	KMM358	KMM358	1.0	True	0	(K01647,K05942,K01659)	1	2
M00010	KMM358	KMM358	1.0	True	1	(K01681,K27802,K01682)	1	1
M00010	KMM358	KMM358	1.0	True	2	(K00031,K00030)	1	2
M00011	KMM358	KMM358	0.8	True	0	((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176)	1	1
M00011	KMM358	KMM358	0.8	True	1	(K01902+K01903,K01899+K01900,K18118)	1	1
M00011	KMM358	KMM358	0.8	True	2	(K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247)	1	1
M00011	KMM358	KMM358	0.8	True	3	(K01676,K01679,K01677+K01678)	1	1
M00011	KMM358	KMM358	0.8	True	4	(K00026,K00025,K00024,K00116)	0	0
M00004	KMM358	KMM358	0.6666666666666666	False	0	(K13937,((K00036,K19243) (K01057,K07404)))	0	0
M00004	KMM358	KMM358	0.6666666666666666	False	1	K00033	0	0
M00004	KMM358	KMM358	0.6666666666666666	False	2	K01783	1	1
M00004	KMM358	KMM358	0.6666666666666666	False	3	(K01807,K01808)	1	1
M00004	KMM358	KMM358	0.6666666666666666	False	4	K00615	1	1
M00004	KMM358	KMM358	0.6666666666666666	False	5	((K00616 (K01810,K06859,K15916)),K13810)	1	1
M00007	KMM358	KMM358	1.0	True	0	K00615	1	1
M00007	KMM358	KMM358	1.0	True	1	(K00616,K13810)	1	1
M00007	KMM358	KMM358	1.0	True	2	K01783	1	1
M00007	KMM358	KMM358	1.0	True	3	(K01807,K01808)	1	1
M00580	KMM358	KMM358	0.5	False	0	(K08094 (K08093,K13812),K13831)	0	0
M00580	KMM358	KMM358	0.5	False	1	K01807	1	1
M00005	KMM358	KMM358	1.0	True	0	K00948	1	1
M00008	KMM358	KMM358	0.5	False	0	K00036	0	0
M00008	KMM358	KMM358	0.5	False	1	(K01057,K07404)	0	0
M00008	KMM358	KMM358	0.5	False	2	K01690	1	1
M00008	KMM358	KMM358	0.5	False	3	K01625	1	1
M00308	KMM358	KMM358	0.5	False	0	K05308	0	0
M00308	KMM358	KMM358	0.5	False	1	K00874	0	0
M00308	KMM358	KMM358	0.5	False	2	K01625	1	1
M00308	KMM358	KMM358	0.5	False	3	(K00134 K00927,K00131,K18978)	1	1
M00014	KMM358	KMM358	0.125	False	0	K00012	1	1
M00014	KMM358	KMM358	0.125	False	1	((K12447 K16190),(K00699 (K01195,K14756)))	0	0
M00014	KMM358	KMM358	0.125	False	2	K00002	0	0
M00014	KMM358	KMM358	0.125	False	3	K13247	0	0
M00014	KMM358	KMM358	0.125	False	4	--	0	0
M00014	KMM358	KMM358	0.125	False	5	K03331	0	0
M00014	KMM358	KMM358	0.125	False	6	(K05351,K00008)	0	0
M00014	KMM358	KMM358	0.125	False	7	K00854	0	0
M00631	KMM358	KMM358	0.2	False	0	K01812	0	0
M00631	KMM358	KMM358	0.2	False	1	K00041	0	0
M00631	KMM358	KMM358	0.2	False	2	(K01685,K16849+K16850)	0	0
M00631	KMM358	KMM358	0.2	False	3	K00874	0	0
M00631	KMM358	KMM358	0.2	False	4	(K01625,K17463)	1	2
M00061	KMM358	KMM358	0.2	False	0	K01812	0	0
M00061	KMM358	KMM358	0.2	False	1	K00040	0	0
M00061	KMM358	KMM358	0.2	False	2	(K01686,K08323)	0	0
M00061	KMM358	KMM358	0.2	False	3	K00874	0	0
M00061	KMM358	KMM358	0.2	False	4	(K01625,K17463)	1	2
M00632	KMM358	KMM358	1.0	True	0	K01785	1	2
M00632	KMM358	KMM358	1.0	True	1	K00849	1	1
M00632	KMM358	KMM358	1.0	True	2	K00965	1	1
M00632	KMM358	KMM358	1.0	True	3	K01784	1	2
M00552	KMM358	KMM358	0.4	False	0	K01684	0	0
M00552	KMM358	KMM358	0.4	False	1	K00883	0	0
M00552	KMM358	KMM358	0.4	False	2	K01631	0	0
